GeoFips,GeoName,LineCode,Description,2019
48035,"Bosque, TX",3,Per capita personal income (dollars) 2/,42939
48037,"Bowie, TX",1,Personal income (thousands of dollars),3864108
48037,"Bowie, TX",2,Population (persons) 1/,93505
48037,"Bowie, TX",3,Per capita personal income (dollars) 2/,41325
48039,"Brazoria, TX",1,Personal income (thousands of dollars),18812684
48039,"Brazoria, TX",2,Population (persons) 1/,374699
48039,"Brazoria, TX",3,Per capita personal income (dollars) 2/,50207
48041,"Brazos, TX",1,Personal income (thousands of dollars),9501086
48041,"Brazos, TX",2,Population (persons) 1/,229418
48041,"Brazos, TX",3,Per capita personal income (dollars) 2/,41414
48043,"Brewster, TX",1,Personal income (thousands of dollars),454533
48043,"Brewster, TX",2,Population (persons) 1/,9144
48043,"Brewster, TX",3,Per capita personal income (dollars) 2/,49708
48045,"Briscoe, TX",1,Personal income (thousands of dollars),69892
48045,"Briscoe, TX",2,Population (persons) 1/,1542
48045,"Briscoe, TX",3,Per capita personal income (dollars) 2/,45326
48047,"Brooks, TX",1,Personal income (thousands of dollars),259595
48047,"Brooks, TX",2,Population (persons) 1/,7093
48047,"Brooks, TX",3,Per capita personal income (dollars) 2/,36599
48049,"Brown, TX",1,Personal income (thousands of dollars),1527777
48049,"Brown, TX",2,Population (persons) 1/,37770
48049,"Brown, TX",3,Per capita personal income (dollars) 2/,40449
48051,"Burleson, TX",1,Personal income (thousands of dollars),868823
48051,"Burleson, TX",2,Population (persons) 1/,18425
48051,"Burleson, TX",3,Per capita personal income (dollars) 2/,47155
48053,"Burnet, TX",1,Personal income (thousands of dollars),2508097
48053,"Burnet, TX",2,Population (persons) 1/,48280
48053,"Burnet, TX",3,Per capita personal income (dollars) 2/,51949
48055,"Caldwell, TX",1,Personal income (thousands of dollars),1579435
48055,"Caldwell, TX",2,Population (persons) 1/,43579
48055,"Caldwell, TX",3,Per capita personal income (dollars) 2/,36243
48057,"Calhoun, TX",1,Personal income (thousands of dollars),1137494
48057,"Calhoun, TX",2,Population (persons) 1/,21237
48057,"Calhoun, TX",3,Per capita personal income (dollars) 2/,53562
48059,"Callahan, TX",1,Personal income (thousands of dollars),602954
48059,"Callahan, TX",2,Population (persons) 1/,13941
48059,"Callahan, TX",3,Per capita personal income (dollars) 2/,43250
48061,"Cameron, TX",1,Personal income (thousands of dollars),12758548
48061,"Cameron, TX",2,Population (persons) 1/,422649
48061,"Cameron, TX",3,Per capita personal income (dollars) 2/,30187
48063,"Camp, TX",1,Personal income (thousands of dollars),491333
48063,"Camp, TX",2,Population (persons) 1/,13078
48063,"Camp, TX",3,Per capita personal income (dollars) 2/,37569
48065,"Carson, TX",1,Personal income (thousands of dollars),292065
48065,"Carson, TX",2,Population (persons) 1/,5867
48065,"Carson, TX",3,Per capita personal income (dollars) 2/,49781
48067,"Cass, TX",1,Personal income (thousands of dollars),1143512
48067,"Cass, TX",2,Population (persons) 1/,30002
48067,"Cass, TX",3,Per capita personal income (dollars) 2/,38115
48069,"Castro, TX",1,Personal income (thousands of dollars),496869
48069,"Castro, TX",2,Population (persons) 1/,7484
48069,"Castro, TX",3,Per capita personal income (dollars) 2/,66391
48071,"Chambers, TX",1,Personal income (thousands of dollars),2506439
48071,"Chambers, TX",2,Population (persons) 1/,43726
48071,"Chambers, TX",3,Per capita personal income (dollars) 2/,57321
48073,"Cherokee, TX",1,Personal income (thousands of dollars),1867641
48073,"Cherokee, TX",2,Population (persons) 1/,52561
48073,"Cherokee, TX",3,Per capita personal income (dollars) 2/,35533
48075,"Childress, TX",1,Personal income (thousands of dollars),225046
48075,"Childress, TX",2,Population (persons) 1/,7222
48075,"Childress, TX",3,Per capita personal income (dollars) 2/,31161
48077,"Clay, TX",1,Personal income (thousands of dollars),472266
48077,"Clay, TX",2,Population (persons) 1/,10465
48077,"Clay, TX",3,Per capita personal income (dollars) 2/,45128
48079,"Cochran, TX",1,Personal income (thousands of dollars),112539
48079,"Cochran, TX",2,Population (persons) 1/,2825
48079,"Cochran, TX",3,Per capita personal income (dollars) 2/,39837
48081,"Coke, TX",1,Personal income (thousands of dollars),141699
48081,"Coke, TX",2,Population (persons) 1/,3316
48081,"Coke, TX",3,Per capita personal income (dollars) 2/,42732
48083,"Coleman, TX",1,Personal income (thousands of dollars),356227
48083,"Coleman, TX",2,Population (persons) 1/,8125
48083,"Coleman, TX",3,Per capita personal income (dollars) 2/,43843
48085,"Collin, TX",1,Personal income (thousands of dollars),71886930
48085,"Collin, TX",2,Population (persons) 1/,1035072
48085,"Collin, TX",3,Per capita personal income (dollars) 2/,69451
48087,"Collingsworth, TX",1,Personal income (thousands of dollars),123260
48087,"Collingsworth, TX",2,Population (persons) 1/,2921
48087,"Collingsworth, TX",3,Per capita personal income (dollars) 2/,42198
48089,"Colorado, TX",1,Personal income (thousands of dollars),1038856
48089,"Colorado, TX",2,Population (persons) 1/,21467
48089,"Colorado, TX",3,Per capita personal income (dollars) 2/,48393
48091,"Comal, TX",1,Personal income (thousands of dollars),9561948
48091,"Comal, TX",2,Population (persons) 1/,156435
48091,"Comal, TX",3,Per capita personal income (dollars) 2/,61124
48093,"Comanche, TX",1,Personal income (thousands of dollars),592230
48093,"Comanche, TX",2,Population (persons) 1/,13629
48093,"Comanche, TX",3,Per capita personal income (dollars) 2/,43454
48095,"Concho, TX",1,Personal income (thousands of dollars),99373
48095,"Concho, TX",2,Population (persons) 1/,2749
48095,"Concho, TX",3,Per capita personal income (dollars) 2/,36149
48097,"Cooke, TX",1,Personal income (thousands of dollars),2175590
48097,"Cooke, TX",2,Population (persons) 1/,41074
48097,"Cooke, TX",3,Per capita personal income (dollars) 2/,52968
48099,"Coryell, TX",1,Personal income (thousands of dollars),2721169
48099,"Coryell, TX",2,Population (persons) 1/,76543
48099,"Coryell, TX",3,Per capita personal income (dollars) 2/,35551
48101,"Cottle, TX",1,Personal income (thousands of dollars),83740
48101,"Cottle, TX",2,Population (persons) 1/,1385
48101,"Cottle, TX",3,Per capita personal income (dollars) 2/,60462
48103,"Crane, TX",1,Personal income (thousands of dollars),252770
48103,"Crane, TX",2,Population (persons) 1/,4759
48103,"Crane, TX",3,Per capita personal income (dollars) 2/,53114
48105,"Crockett, TX",1,Personal income (thousands of dollars),157898
48105,"Crockett, TX",2,Population (persons) 1/,3468
48105,"Crockett, TX",3,Per capita personal income (dollars) 2/,45530
48107,"Crosby, TX",1,Personal income (thousands of dollars),224563
48107,"Crosby, TX",2,Population (persons) 1/,5701
48107,"Crosby, TX",3,Per capita personal income (dollars) 2/,39390
48109,"Culberson, TX",1,Personal income (thousands of dollars),129327
48109,"Culberson, TX",2,Population (persons) 1/,2146
48109,"Culberson, TX",3,Per capita personal income (dollars) 2/,60264
48111,"Dallam, TX",1,Personal income (thousands of dollars),455985
48111,"Dallam, TX",2,Population (persons) 1/,7255
48111,"Dallam, TX",3,Per capita personal income (dollars) 2/,62851
48113,"Dallas, TX",1,Personal income (thousands of dollars),167599595
48113,"Dallas, TX",2,Population (persons) 1/,2635603
48113,"Dallas, TX",3,Per capita personal income (dollars) 2/,63591
48115,"Dawson, TX",1,Personal income (thousands of dollars),521319
48115,"Dawson, TX",2,Population (persons) 1/,12985
48115,"Dawson, TX",3,Per capita personal income (dollars) 2/,40148
48117,"Deaf Smith, TX",1,Personal income (thousands of dollars),950554
48117,"Deaf Smith, TX",2,Population (persons) 1/,18559
48117,"Deaf Smith, TX",3,Per capita personal income (dollars) 2/,51218
48119,"Delta, TX",1,Personal income (thousands of dollars),214785
48119,"Delta, TX",2,Population (persons) 1/,5327
48119,"Delta, TX",3,Per capita personal income (dollars) 2/,40320
48121,"Denton, TX",1,Personal income (thousands of dollars),53801166
48121,"Denton, TX",2,Population (persons) 1/,888765
48121,"Denton, TX",3,Per capita personal income (dollars) 2/,60535
48123,"DeWitt, TX",1,Personal income (thousands of dollars),1271472
48123,"DeWitt, TX",2,Population (persons) 1/,20105
48123,"DeWitt, TX",3,Per capita personal income (dollars) 2/,63242
48125,"Dickens, TX",1,Personal income (thousands of dollars),76304
48125,"Dickens, TX",2,Population (persons) 1/,2185
48125,"Dickens, TX",3,Per capita personal income (dollars) 2/,34922
48127,"Dimmit, TX",1,Personal income (thousands of dollars),424156
48127,"Dimmit, TX",2,Population (persons) 1/,10104
48127,"Dimmit, TX",3,Per capita personal income (dollars) 2/,41979
48129,"Donley, TX",1,Personal income (thousands of dollars),142879
48129,"Donley, TX",2,Population (persons) 1/,3263
48129,"Donley, TX",3,Per capita personal income (dollars) 2/,43788
48131,"Duval, TX",1,Personal income (thousands of dollars),429940
48131,"Duval, TX",2,Population (persons) 1/,11139
48131,"Duval, TX",3,Per capita personal income (dollars) 2/,38598
48133,"Eastland, TX",1,Personal income (thousands of dollars),1217745
48133,"Eastland, TX",2,Population (persons) 1/,18267
48133,"Eastland, TX",3,Per capita personal income (dollars) 2/,66664
48135,"Ector, TX",1,Personal income (thousands of dollars),8655663
48135,"Ector, TX",2,Population (persons) 1/,166204
48135,"Ector, TX",3,Per capita personal income (dollars) 2/,52079
48137,"Edwards, TX",1,Personal income (thousands of dollars),90921
48137,"Edwards, TX",2,Population (persons) 1/,1915
48137,"Edwards, TX",3,Per capita personal income (dollars) 2/,47478
48139,"Ellis, TX",1,Personal income (thousands of dollars),8660691
48139,"Ellis, TX",2,Population (persons) 1/,184765
48139,"Ellis, TX",3,Per capita personal income (dollars) 2/,46874
48141,"El Paso, TX",1,Personal income (thousands of dollars),32470755
48141,"El Paso, TX",2,Population (persons) 1/,837501
48141,"El Paso, TX",3,Per capita personal income (dollars) 2/,38771
48143,"Erath, TX",1,Personal income (thousands of dollars),1780832
48143,"Erath, TX",2,Population (persons) 1/,42536
48143,"Erath, TX",3,Per capita personal income (dollars) 2/,41866
48145,"Falls, TX",1,Personal income (thousands of dollars),621465
48145,"Falls, TX",2,Population (persons) 1/,17282
48145,"Falls, TX",3,Per capita personal income (dollars) 2/,35960
48147,"Fannin, TX",1,Personal income (thousands of dollars),1431085
48147,"Fannin, TX",2,Population (persons) 1/,35554
48147,"Fannin, TX",3,Per capita personal income (dollars) 2/,40251
48149,"Fayette, TX",1,Personal income (thousands of dollars),1426305
48149,"Fayette, TX",2,Population (persons) 1/,25308
48149,"Fayette, TX",3,Per capita personal income (dollars) 2/,56358
48151,"Fisher, TX",1,Personal income (thousands of dollars),174964
48151,"Fisher, TX",2,Population (persons) 1/,3810
48151,"Fisher, TX",3,Per capita personal income (dollars) 2/,45922
48153,"Floyd, TX",1,Personal income (thousands of dollars),249156
48153,"Floyd, TX",2,Population (persons) 1/,5754
48153,"Floyd, TX",3,Per capita personal income (dollars) 2/,43301
48155,"Foard, TX",1,Personal income (thousands of dollars),52518
48155,"Foard, TX",2,Population (persons) 1/,1156
48155,"Foard, TX",3,Per capita personal income (dollars) 2/,45431
48157,"Fort Bend, TX",1,Personal income (thousands of dollars),49626310
48157,"Fort Bend, TX",2,Population (persons) 1/,812737
48157,"Fort Bend, TX",3,Per capita personal income (dollars) 2/,61061
48159,"Franklin, TX",1,Personal income (thousands of dollars),449543
48159,"Franklin, TX",2,Population (persons) 1/,10749
48159,"Franklin, TX",3,Per capita personal income (dollars) 2/,41822
48161,"Freestone, TX",1,Personal income (thousands of dollars),765180
48161,"Freestone, TX",2,Population (persons) 1/,19753
48161,"Freestone, TX",3,Per capita personal income (dollars) 2/,38737
48163,"Frio, TX",1,Personal income (thousands of dollars),629896
48163,"Frio, TX",2,Population (persons) 1/,20199
48163,"Frio, TX",3,Per capita personal income (dollars) 2/,31185
48165,"Gaines, TX",1,Personal income (thousands of dollars),989572
48165,"Gaines, TX",2,Population (persons) 1/,21540
48165,"Gaines, TX",3,Per capita personal income (dollars) 2/,45941
48167,"Galveston, TX",1,Personal income (thousands of dollars),19335105
48167,"Galveston, TX",2,Population (persons) 1/,341541
48167,"Galveston, TX",3,Per capita personal income (dollars) 2/,56611
48169,"Garza, TX",1,Personal income (thousands of dollars),193678
48169,"Garza, TX",2,Population (persons) 1/,6238
48169,"Garza, TX",3,Per capita personal income (dollars) 2/,31048
48171,"Gillespie, TX",1,Personal income (thousands of dollars),1800491
48171,"Gillespie, TX",2,Population (persons) 1/,26927
48171,"Gillespie, TX",3,Per capita personal income (dollars) 2/,66866
48173,"Glasscock, TX",1,Personal income (thousands of dollars),134530
48173,"Glasscock, TX",2,Population (persons) 1/,1430
48173,"Glasscock, TX",3,Per capita personal income (dollars) 2/,94077
48175,"Goliad, TX",1,Personal income (thousands of dollars),364174
48175,"Goliad, TX",2,Population (persons) 1/,7607
48175,"Goliad, TX",3,Per capita personal income (dollars) 2/,47874
48177,"Gonzales, TX",1,Personal income (thousands of dollars),962554
48177,"Gonzales, TX",2,Population (persons) 1/,20899
48177,"Gonzales, TX",3,Per capita personal income (dollars) 2/,46057
48179,"Gray, TX",1,Personal income (thousands of dollars),962755
48179,"Gray, TX",2,Population (persons) 1/,21849
48179,"Gray, TX",3,Per capita personal income (dollars) 2/,44064
48181,"Grayson, TX",1,Personal income (thousands of dollars),6069933
48181,"Grayson, TX",2,Population (persons) 1/,136143
48181,"Grayson, TX",3,Per capita personal income (dollars) 2/,44585
48183,"Gregg, TX",1,Personal income (thousands of dollars),5890478
48183,"Gregg, TX",2,Population (persons) 1/,124098
48183,"Gregg, TX",3,Per capita personal income (dollars) 2/,47466
48185,"Grimes, TX",1,Personal income (thousands of dollars),1084308
48185,"Grimes, TX",2,Population (persons) 1/,28940
48185,"Grimes, TX",3,Per capita personal income (dollars) 2/,37467
48187,"Guadalupe, TX",1,Personal income (thousands of dollars),7917295
48187,"Guadalupe, TX",2,Population (persons) 1/,166970
48187,"Guadalupe, TX",3,Per capita personal income (dollars) 2/,47417
48189,"Hale, TX",1,Personal income (thousands of dollars),1204398
48189,"Hale, TX",2,Population (persons) 1/,33098
48189,"Hale, TX",3,Per capita personal income (dollars) 2/,36389
48191,"Hall, TX",1,Personal income (thousands of dollars),102596
48191,"Hall, TX",2,Population (persons) 1/,2992
48191,"Hall, TX",3,Per capita personal income (dollars) 2/,34290
48193,"Hamilton, TX",1,Personal income (thousands of dollars),540638
48193,"Hamilton, TX",2,Population (persons) 1/,8465
48193,"Hamilton, TX",3,Per capita personal income (dollars) 2/,63867
48195,"Hansford, TX",1,Personal income (thousands of dollars),358789
48195,"Hansford, TX",2,Population (persons) 1/,5380
48195,"Hansford, TX",3,Per capita personal income (dollars) 2/,66689
48197,"Hardeman, TX",1,Personal income (thousands of dollars),166911
48197,"Hardeman, TX",2,Population (persons) 1/,3927
48197,"Hardeman, TX",3,Per capita personal income (dollars) 2/,42503
48199,"Hardin, TX",1,Personal income (thousands of dollars),2737379
48199,"Hardin, TX",2,Population (persons) 1/,57796
